id,user,commentText,Labels
Ugy0hMqFgWNbPhs2zBR4AaABAg,Mridula Mishra,I will make it on my brother 's  birthday 🎂                                        Thank you so much  I will give you a subscribe and👍,1
UgzihtMW3hVkHgxtp3h4AaABAg,Arvind Singh,Very nice,3
UgyCRbmsvBBBvgxwoqR4AaABAg,Arpit Singh,Wao❤,3
UgyjgTZ5RdB8Za-79ql4AaABAg,falak imam,Ur son is so cute,6
UgxFDXxd00a9JZ6H-iF4AaABAg,anamika mandia,Thank you so much for the yummy recipe,5
Ugz1Re-S0geo-axE5Dx4AaABAg,Sarwar Rock,Thanks,1
Ugw-qD3EiRYPIzJAzFp4AaABAg,Neha Kumari,thanku so much,1
UgzpdwpEbub2WsOJrOl4AaABAg,Kishan chauhan sirsa,Nice,3
UgzMQLoFy40ifp01OAZ4AaABAg,jesus love,Nice chole,2
UgwUXMX1Rtxb1nci_1l4AaABAg,Harish Baskar,"Thankyou Kabita ji, channa masala cooked for the first time because of you :)",1
Ugw0HzPh0FvR2mVfM4F4AaABAg,aman Soni,Very nice,3
UgxhZl5UbHWF1889Dll4AaABAg,popcorn and water,Haha cute son of Kabita mam,6
Ugx1pMKlCppiidQ-v994AaABAg,Shruti Gurjar - Thakur,Thanks Kavita .. I tried this recipe today and it turned out very well. 👍🏻,1
UgxSqhU_2NdqFaw_WsZ4AaABAg,InnOXent HaXnain,NiCe,3
UgxA843S-T9VmAm7lnl4AaABAg,ASHOK YADAV,Aapka videos mem best rahta sara video,4
UgxUON2AT7wdA8p6TV54AaABAg,Abhijit Vyas,superb ! ,3
Ugzz5ung6w2pW6aAWAd4AaABAg,sarita bhojwal,Mem apki har recipe bhut hi achi hote hai,4
Ugz_Jf5LBitWcMLqUCl4AaABAg,Karamjeet Kaur Panesar,Bhut tasty bne h😍😍😍maine aapke saath saath bnaye h😅😅😘😘very very yummy,2
Ugxf9AaItJtmepeTk2F4AaABAg,Sheila Lewis,"Hi Kavita Di, thank you so much for this recepie... I never made chole independently... This was the first time I tried it using your recepie n it came out so well... I was amazed by the result.... Thank you very much once again....",1
UgxEGCU-LaJ4srdGJed4AaABAg,madiha madiha,muji apke videos  buhot achi lagtiha,4
UgygMEU1QaSivAq6Sdd4AaABAg,Afan Ahmad,It's tasty,2
Ugxk7HJAuiWV93GHYb54AaABAg,Poonam Sardar,😮 Wow 😮,3
Ugwoi-Zw03bcxEpY2rJ4AaABAg,Prerna Aditi,thanks for the recipe. Will try soon,1
Ugwbkq9SaOdSqklHgpN4AaABAg,Sunita Devi,Apki recipe osmm,2
Ugyunb5-tV33E_I_82B4AaABAg,Barnali Sahoo,"Ur innocence n honesty is ur reason of success. People change after became a Celebrity, but u r as before n plz be like this as always",4
UgzllkY_kICQtHULvY94AaABAg,Sudiksha,So cute,4
UgzgBNVqa3_0NBSz5mF4AaABAg,Gitanjali Sahoo,Bhabi ji aaj hamara ye recipe hua tha.....,6
UgxVVNVj8E1cL-hrTVl4AaABAg,Ambuja Naik,Nice,3
UgwoE2VG3cTyKpWWyfh4AaABAg,Rinku Preetam kumar,I tried it.. it turns out super yummy😋😊😄,2
UgzSdFGH4jBRlhHlSgp4AaABAg,Harikesh Srivastava,Nice video Ma'am I will try it at my home 😁,3
UgykesZJOK6TeV_Vi0d4AaABAg,Roshan Bharti,you are very best cook in my life you like 'sanjeev kapoor ',4
UgwULMephs_14b8eqgx4AaABAg,Raman Deep,wow you're real chef,4
UgyCkYBE22_c37cb2vF4AaABAg,Aditya Bhardwaj,Chhole bhature 😍 my fav. Aur is video ko dekhne ke baad aur bhi jyada fav ho gyi😀. I will try it 💯%. Thanks for your hardwork. Iski wajah se mujhe bhi appreciation mil jaati hai😶😶😝😜,1
UgywEFSBS1sHIfV3Q0d4AaABAg,Vikash Swain,thanks,1
Ugxa3nmNwG2YFIt-Zpl4AaABAg,Somanath Rathod,nice,3
UgxHIog3PJR5ilp9mS94AaABAg,Lobsnag Tsering,Thank you for sharing your culture with us,1
UgwBL3QDa2sFQ53-cWx4AaABAg,GANGAVISHNUSHARMA,thanku so much kabita g.ye recipe maine bhi try kiya sabko bhut pasand aayi.thanks again,1
UgzOJ8GHI8EyKKlAcYZ4AaABAg,Samy Laury,Best recipe thank u,5
Ugzm5KAMHl-Lm6dMr_54AaABAg,sri nandu,so cute ,4
Ugww0HoNm-P61_qYAJN4AaABAg,ashish shejul,Very nice,3
Ugxbe7g8RJkqvlPiw9h4AaABAg,pari jaiswal,bhut testy,2
UgwwE9yCr2fFwcdeMFp4AaABAg,Jyoti Chawla,Wow,3
UgxS2u_o0g58vCT6cqR4AaABAg,nisha saifi,ok,6
UgwQAC_ot-9rlbE_3AN4AaABAg,Mudassar Khan,Yummmiiiii,2
Ugw1DGARcXJMSrrUe9N4AaABAg,Father Jesus and me,God bless u nd ur family...ur foods r xcellent sis...,4
UgxfICWJHHlEP52iriN4AaABAg,RANJEET SAHANI,"very tasty kabita ji 
meri beti aapki hi recipe dekh kar banati hai hamesha avi vo sikh rhi hai so",2
Ugwrj3StX4unq6vr_KB4AaABAg,Renuka Vilampil,You have a very soothing voice,4
UgxQAeQdV3uW2hubKtR4AaABAg,talal zahid,Awesome,3
UgybXkw10j73OK8jpnZ4AaABAg,Aishwarya giribhAt,love the way u explain �,4
UgwWEuC_W_4zqFIdDON4AaABAg,Bushra Bohjath,Kabita ji this is very nice recipe of chole.its different .I will try this,2
UgyX3xtKAgHgafl2TiJ4AaABAg,N00PURA,Very cute! And very well explained video! I’m going to try it!,4
Ugzti3IsGh8l4uCb39l4AaABAg,Ananya Arpita,yummy😊😊,2
Ugz-wjlSVkNgaAijLrl4AaABAg,Rich Brownlow,"What capacity is your pressure cooker? Great recipe, thank you.",5
UgxaFAJkCWoc9Y1i4U14AaABAg,Tejvir Dhillon,nice video,3
Ugy0XCD7rVZn5LIpcBx4AaABAg,Sinjini Pal,Very easy process didi,4
Ugz956_uWSHIBVIftaV4AaABAg,yours pretty princess,hello I am your new subscriber,6
UgxxxOSMX8M4qUEKP4B4AaABAg,Prapti Mokashi,Nice 😍😍😍,3
UgzDJ3Kk5HTh6gz1UlN4AaABAg,Sharon Lainhart,When you say 250 grams do you mean dry weight or after soaking? Thanks,5
Ugy-ZEHTXl6pG0g8l4R4AaABAg,Mohamed Awub,so cute,4
Ugzqxaw3Tx2CLt1gErZ4AaABAg,Ferisha Fernandes,Thanks,1
UgwbHD5bNjO9M5XRBg94AaABAg,Zareena Begum,I like the way you explain I will try today,4
UgzOzwLfgRGXUp8wNn14AaABAg,kamran noor,very nice👌,3
Ugy1zkh14Uz1xq7L6yl4AaABAg,Dev Maisuriya,Today I make  so yummy  😋,2
UgzWlsXBTom9tuclx494AaABAg,Omy Verma,"Thank you sooooooooooo much mam....For this recipe....My husband and family complimented a lottt.... Bahuttttttttttt achi bni Ye dish mere lia ..Once again thanks...
May God bless you ☺",1
Ugy2V5uGoGPHGcZjL_14AaABAg,Sadiqa Yaqubi,thanks dear  Kabita for sharing this recipe with us😊,1
UgwMcM3GHH7E22A4f8J4AaABAg,mumtaz Shaikh,super recipe  thanks,5
UgxCi2EnmoUVTzBLnQV4AaABAg,anchal nagpal,Very nice presentation ,4
UgzptbIm60AbgG6nUUF4AaABAg,Nancy Lazar,I tried this receipe and I couldn't believe that I have made it...thanku soo much Kabita Mam..,1
UgyNcslKbNyYU29GZrR4AaABAg,Mohammed Faizan TT,Nice recipe,2
UgxGTCR5QGwJS1kCfjl4AaABAg,Shravan Reddy,Lovely Voice😍👏🏼👌,4
UgyWUMEZj1XkfsoHKBN4AaABAg,naina vaghasiya,"I have tried it. It was too delicious 
Thank you mam for recipe.
Keep sharing more recipes 😊👍🏻",5
UgwoUE2U6a2vuZW_c-B4AaABAg,pulkit shukla,"Nice recipe, I tried and it worked out so well. Thanks a lot",5
UgwrLwmNvtUlaMYqYD54AaABAg,Muskan Bhati,ur all rcps are vry easy...😘😘😘,4
UgzDIR_-ZCV2ahdlUCR4AaABAg,Mouli Dhara,Very easy method,4
UgyVRt3Mgkce6pFQFCZ4AaABAg,Rajashree Walekar,Kabita thnx ....,1
Ugz6veMkUKcYKaVm7kF4AaABAg,KESHAV JHA,your recipe so healthful and so testy,2
UgwjxX8069VKXJBP79F4AaABAg,Najiya Khatoon,Mam maine aapki recipe try ki bahot tasty bana ☺☺,2
UgwsQWNqYwb6AfJfMid4AaABAg,PP Creations,Nice Recipe mam,2
UgyXzoHZ8O7pJqhXVuN4AaABAg,Afreen Afreen,Nice video,3
Ugx3wA3FU_MPtqSfcWR4AaABAg,Gurpreet Singh123,Yuuuuummmmmmmyyyyyyyy very tasty,2
UgxMZshkPgpk_irY0914AaABAg,Tanu Arora,how cute mam,4
UgwxWxDpV3eXocQbZ-t4AaABAg,Paritosh Shirole,hii i like your chole recipe very much thanku,5
UgyU-UE6P1TzjBeMJ3x4AaABAg,Mamta Chauhan,Hloo mam mne aaj aapki recipe use kar k bnaye chole bhut testy bne thanku mam,5
UgzmYz7ydGpfzUxe0Dx4AaABAg,Priya Kumari,nice video,3
Ugw4AAABcYHo0AK_FAx4AaABAg,Ranisoni Suraj,very nice mam,3
UgyOQRSHaZbHnTfmKr14AaABAg,Muskan Khan,Thank you mam.mene ye try kruga,1
Ugyw67rVVn0uNPVQzAN4AaABAg,MrNiceGuy96,Awesome recipe. Just tried it this evening and came out very well. Thank you.,5
UgzL0zuiqLIuTgm9fR94AaABAg,N,Awsam,3
Ugxoz7UIxnLJTn2jH0p4AaABAg,RUCHI VANTILLU,So Tasty Recipe Thank You,5
UgxfWajQtLnCevWZJ4J4AaABAg,Shabahat Fatima,"Hi. Mam. Maine. Aaj. Hi. Aap. Ke. Btaye. Huye. Tarike se. Chola. Bnaya h
Bhut hi accha test hua or bhut hi jldi bn gya
Thanks",1
UgxDkOCQqHWgqgv9NXl4AaABAg,Succourtash,"Kabita, your recipes are the best.",4
Ugw4azyXfpaesODgK2J4AaABAg,kavita balwani,",Yummy",2
UgxybYy6Vi4fvTBuVHZ4AaABAg,Yogendra Tiwari,nice mam,3
UgzmmFZUtk3-zR-3NP94AaABAg,ambica pradhan,Thanks kabita ji. Agar chole masala nahi hai tho kya acha nahi banega☹. Mere paas abhi nahi hai aur me abhi bana rahi hun..... Please bataye na,5
Ugza-_VzxA6k_utr2bV4AaABAg,Shabnam Taj,thank u,1
UgxchUUVlkAwpXrnJpx4AaABAg,Kedar Sarang,Kabitaji...  Bhaji toh ekudm acchi banti hai ... Easy and tasty... really thank-you very much.,5
UgwN4H_RQqVr9c65rcx4AaABAg,Ariba Ansari,Thanks tasty recipe,5
UgzT5hJemoriusov-ax4AaABAg,Tanmoy Bhattacharjee,thanks kabita didi... i tried ur pressure cooker wala chholey...... thank you so much for sharing this type of videos which takes very few time. stay healthy and happy didi,1
UgxzieUAaHrVeP3q0sd4AaABAg,AMRITA THAKUR,Thanks dear,1
UgzYl61wBKLhOU4oBIJ4AaABAg,Ila Ranjan,Thank you Kabitaji.. I made this and my husband complimented me.,1
UgwH5_tLfqHFj3vuV1d4AaABAg,Rakesh Bhati,very nice,3
Ugwx4hGajH_RerrAb454AaABAg,Music World,Very nice kabita ji,3
UgzZawsNFnf3UMQISaJ4AaABAg,pratik chachad,Awesome recipe,2
Ugzjo-PpHCkSBrX3Bnh4AaABAg,kausar jahan,Thanks di i tried it with my family all of them loved it,1
UgyfaLqOEr2JHX4JBNV4AaABAg,SHIV CHARAN,very nice bhabhi ji . achha hai,3
UgyMcI1n-rFxOrVEe9V4AaABAg,ganesh ghevde,Really  nice,3
UgyFHZOLg-bdf6YT2tR4AaABAg,ganesh ghevde,Nice mam,3
UgxCx7dLC4rhJyWVyh94AaABAg,swati chakravarthy,"Hi kabitha 
Today i followed ur recipe n did that it turned to be yummy...",2
UgxuiY10yfR-mZoCZ2R4AaABAg,Zara Khan,Thanks kavita ji.. Aapki ak racepi.. May ghar pe banayi the.,1
UgyEN0jK5_TZgq0qPEl4AaABAg,rabiul sekh,nice,3
UgxDkdXMiXJfJ9MH31N4AaABAg,Mamta kumari,I love your cooking  style,4
UgwPvXgUgqWNW_vwT954AaABAg,Cima Cma,"mere pati ko bohot accha laga, btw thank you kavitha ji😘",1
UgwGMAF_k24pl6fQ2J94AaABAg,Shahid Ansari,aaj maine banaya tha kabita ji..ghar walon ne bahot tareef ki...shukriya aapka..,1
Ugxip8l9Pt2Sk8HIzY94AaABAg,Pooja Bora,Hii kabita mam ur all recipe very tasty and superb... 👌😛,4
Ugxngbt0VHnJcNnW4sN4AaABAg,John Williams,Thanks from USA 🤙🏼,1
UgzxslvEgXqsu22Je1F4AaABAg,Mahesh Mehta,Yummyyyyyyyyy,2
UgyyrKlEwzAFXSyxwht4AaABAg,Narendra Singh,nice food,2
UgywUYVualnSurRBa3d4AaABAg,Nisha Rao,so cute,4
UgwUXDlVGP2nsKTgEHl4AaABAg,Liza Khan,Nice,3
Ugy-aZzPaXo5KBCxfyh4AaABAg,Akshay raaj,"We tryed this recipe it came out  well .
thank you for the wonderful recipe .",5
UgzhLBeM4in2r4Cb2f54AaABAg,shankar raj,Nice preparation kabithaji,4
UgyiR-Sv-LK8Zj5fz314AaABAg,sbhojne bhojne,very nice recipe.🌹,2
UgySnzrgM92x6RQp-oB4AaABAg,Rajdeep Dadhich,Nice,3
Ugx7QXfQsQ_1UtYIuCR4AaABAg,rita chaubey,"Hi 
Kavita ji 
Your recepies are very simple and tasty",4
Ugzfih4Amb1HPqRFU7p4AaABAg,Pramod Kumar good song,Very nice,3
UgwxBkLcRmZhgHWbe6R4AaABAg,Pramod Kumar good song,Nice kavitaji,3
UgzAlXsDpBPUKKfskGF4AaABAg,Vaibhav singh,Mmmsstttttmmmm recipe 👌👌👌👌👌👌👌👌👌👌👌,2
UgzUyTAqoXNPBi38GbJ4AaABAg,Mehajabeen Md,Hi kabita..i made this for a party..it came out really good..this was so easy to prepare..thanks a lot..,5
UgzRbXrH1c9Zmym5Z454AaABAg,dance Club ekta verma,Thanks mam...,1
Ugz0mlNpVToe2wQeEGB4AaABAg,Aishagupta Gupta,Kavita ji thank you for your chola recipe,1
UgxXs93ZCT1ftvhgu3V4AaABAg,Vijeta Mishra,Very nice.... 👍👍,3
UgzfXO1RcovMlJXnIdx4AaABAg,Debapriya Nag,thank you for this recipe...,1
Ugz3FY1TekVxQm6HX2x4AaABAg,Ruby Khatun,Nice,3
UgxCaCkl_l-Sl1NjgY54AaABAg,knowledge education,Very yummy mem,2
UgwUshVSiotTiOfT1CJ4AaABAg,Meenakshi yadav,Kavita ji I like all your receipi ☺,4
UgwriTVAiDcpoZHLs094AaABAg,ashwani tiwari,nic video ma'am.... nic and easy way to make healty and tasty chole,5
Ugxj811Jf8Qma0OnAKt4AaABAg,pammi kumari,Very tasty mam,2
UgxPGLJJ6f45m76XbG14AaABAg,Govind Pawar,you r too cute,4
UgzxBr8lTg4mt5m_I454AaABAg,Inder patel,Dear Aunty G.!!!!You deserve an Oscar for cooking from us.,4
Ugys1cf4Z5l4SVQ_Xsd4AaABAg,sk arbina,nyc,3
UgwXGzkOwB2tW6ZSlH54AaABAg,Happiee Kudi,Nice recipe mam,2
UgxkFeERnT-mmzQw_Xl4AaABAg,rknb3,good one very useful,3
Ugy7-n4MZRits_yUQSx4AaABAg,Dipti Saikia,Thanks kabitaji,1
Ugzp3PNpORpxdSqbF7J4AaABAg,Alfiya Bagwan,Nice recipe mere husband ko bhut pasand aaya,2
UgzsLSZ92oLy7uINsg54AaABAg,Uttam Rohit Aind,Nice,3
UgyQSk7q4PtFJ6HSHuh4AaABAg,raja kumar,Vary Nice,3
UgxY84im1USpr_Dkqox4AaABAg,Sam All rounder,Thanks Kabitaji,1
UgyMR8mzXIcXhxrV7fx4AaABAg,shwetabh shrivastava,"i will try this recipe today, you are awesome Kabita ji",4
UgzvfAL5mD-FQ0BANIl4AaABAg,Salman Khan,you are superb mam,4
UgwqzoMwVqEpeKqx6ht4AaABAg,Prem Sagar Tamang,v.nyc,3
UgwPU7yvPzEpVQCAX3p4AaABAg,Roshni Raj,Nice,3
UgxjUkgUoqtrPooD9St4AaABAg,Furqan Zaffer,"Made It today and it was awesome 😍.....
Thank You Kabita Ma'am 😊",5
UgwmaGYcQZyyXlRzVEJ4AaABAg,Dipika C. Prajapati Chetan D.Prajapati,Nice video,3
UgxMse-DsoIzXGSJbCF4AaABAg,Sheena Tilak,nice,3
Ugyy9nj6pUg-Vi2UEW94AaABAg,ramesh nithya,I like your cooking style,4
UgyJ01AkDQzq7_ieDrp4AaABAg,Mimi Soni,like all ur receipy....😍,4
Ugwu_CzmwxkQ6CYQ4RR4AaABAg,Sonam Sona,osam,3
UgySVKvpOdtKqCAepAd4AaABAg,Sara Rahamath,Thank u so much for this recipe. I have newly subscribed ur channel,1
UgxrbJR6RkUdF39S70t4AaABAg,NURI KHAN NURI KHAN,Bhout tasti h mam  😝,2
UgyU_ACY3YktOIqtlnp4AaABAg,Sweta Kumari,I like this video,3
Ugx3nIa_mFT-3-WeMJ54AaABAg,Khushi Joshi,Very easy and nice receipes thks  mam God bless you,5
UgyvHx34s2vlfQN7Vrl4AaABAg,maahi sharma,"Thank you  for your video😊
Love from nepal💕💕
❤❤",1
UgysiEVzNPMBMdJ71xJ4AaABAg,Jignesh Patel,Your recipe are always very simple and without any special ingredients and eady to prepare. Thank you.,5
UgxDWKdhVGqaoHgzUQ94AaABAg,John cena Punjabi,Great Job mam,4
Ugzb7Ipj5oHZRMfGElB4AaABAg,Soma Pal,nice...,3
UgxAOKCzQk31m5cXi1J4AaABAg,sneha bhandary,"Hi mam, thank you for the receipe.",1
UgxJGLlQAFQC4mi03Nt4AaABAg,Brijesh Kumar,Bhaut achha tha thanku kabita ji,1
Ugz4RSi_GzJEGaIJo-l4AaABAg,Jyoti Kumari,Yummyyy,2
Ugw5CJ8c4N_RzHcthkx4AaABAg,Eve Zorawska,Thank you! I have made this recipe and your palak paneer recipe. They both turned out exceptionally delicious!,1
UgzYaJ4Qfe2cjEhcHF94AaABAg,Puja Kumar,Nice,3
UgwnZiq2h3Nb5dJ4oRF4AaABAg,red rose,thanxx mam,1
UgyNrTpHG1sxMMDROJF4AaABAg,Sky Rider,Thank u mam......Maine try Kiya tha ...bahut tasty tha😋😋😋😋😘😘,5
UgyTnumeT3Jw9mxUzxd4AaABAg,Shrikrishn Dwivedi Dwivedi,Very nice,3
UgwsM-AAEH9J_443Ipt4AaABAg,Shailvi Sharma,Thanku so much ma'am i made it today n it came out so good exactly how i wanted it to be !! Good work carry on,5
UgwUHIyuTqPKl5p3IYR4AaABAg,lalita Naidu,Easiest n tastiest recepie..tried it n came out so tasty my whole family loves it esp my kids  Thanq,5
UgwkdKOboLQnUga4wOt4AaABAg,Radhika Sharma,Thank u so much really,1
UgxymyrgHjWnSVCHMYl4AaABAg,Harjeet Kaur,Very nice didi 👍❤️😘,3
UgztVd156ndABDoIAkR4AaABAg,Azim Ansari,"your recipe is really nice 
🍲🍲🍝🍰👌👌👌",2
UgznQQ93fFYq2ryA3H14AaABAg,Vjc Xbc,Thank you so much kabita di,1
Ugw5zBikCbo-WMaGmxp4AaABAg,Parvati nath,Thank you ma'm,1
UgjqkWELVa74pHgCoAEC,Bhavya P,gud explanations,4
UgxmNSNwMrp9EjKOlhV4AaABAg,sujatha srinivasan,"Hey kabita, love all your recipes... A Big God Bless😘",4
UgzZsfDqRZm_KoECZyh4AaABAg,Pallabi Devi,nice recepie,2
UgzREFt5sLxCBKnfF6R4AaABAg,Gaurav Jaat,Super recepie,2
Ugxj6Nvb_psHkp16ah94AaABAg,Fatih GÖKMEN,Great Video:),3
Ugz0zh7aMBTuaSwlkHx4AaABAg,Shabnam warsi angel,Uffffffffffffffffff chhole hai yaa bom dhamaka maza aagaya yaar thanks mam,1
UgzD9aSAcKPucOsL1Qh4AaABAg,Swaliya Shaikh,vry nice recipe..,2
Ugwb9aSOusPXM5atXZB4AaABAg,Sista designer collections,You r  just amazing ,4
UgyybPqBbIVp3ZBhuv14AaABAg,Pragati Sarkar,Oh didi mayne upka ai recipe try Kiya tha.bhot sundr hua.vai fota Mey morning breakfast k liye,6
Ugyqb_EAfP_KYmY8PJJ4AaABAg,Anita Sumal,thanks maim for this recipe,1
UgyIwXMAPD1suR_y2qZ4AaABAg,Dustin Covert,"wow, that was intricate, thank you!",1
Ugyc-P2mQXmXKniMkOx4AaABAg,Kashish Singh,I tried it today .. just ocm .. thank u ji ...,1
UgzX93dYss4A8fmkFCF4AaABAg,Gudool Paul,Thanku kabita ji😁😂😃,1
UgwQv58Ure8vNGavGa54AaABAg,Jasmeet Kaur,"Maine v try kiya tha jaldi v ban gya tha 
Thank u so much",1
UgzCw9Ym7c9lusobGCl4AaABAg,AMIT KUMAR Tiwari,I will try,6
UgzuexNUvmoTb-8hSe54AaABAg,John J. John,you also nice,4
UgyqrbmQwXFmIZWlxpF4AaABAg,Kartikya Aryan Saheb,Achha LGA.....nice,3
UgyMX-_xpDNDJTbB9xN4AaABAg,mehak tiwari,Awesome 😘,3
UgzUQ5xKvK3ZP0ldmRN4AaABAg,DUHSHASAN PRADHAN,Mam ur recipe is too good,2
UgyCIu6nOMig2xRQvmJ4AaABAg,urmila kavar,Very nice chhole,2
Ugz_AYJd0AAgtuTPDhB4AaABAg,Chintu Jillal,Yesterday I made this recipe it was super tasty thank you mam you are my saviour :),5
UgwtnYYU3RVatn0-au94AaABAg,Shephali Asthana,Vry testy ..... thanks kabita man...,5
Ugz2LwJ9DTqlZAvwetB4AaABAg,Seshasai Mylavarapu,Nice video.,3
Ugz58JwRIFcS-lXcESl4AaABAg,syed ismail,Thank you kabitaji,1
Ugz3XWub7q7wZHPkNT54AaABAg,yeshoda dahal,Hi  mam   aap   bohot   achha   recipe   sika ti     hai,4
UgxQ48-BM6hhuw9mojZ4AaABAg,Sony Ravva,Nice recipe,2
UgxOp27yHB10zASt_LN4AaABAg,Jaisingh Udawat,nice recipe thankyou,5
Ugy_FIRAWjHzu6u_DUF4AaABAg,Pragya Singh,So yammi,2
UgxCW60CD2vq6JXqv1V4AaABAg,Shabnam warsi angel,Nice,3
UgzKn5ZE3jIRmRjuCH14AaABAg,Shweta Singh,You're a sweet mom,4
UgzwI3kSz63yZ-_9peh4AaABAg,Sunita Kumari,Nice,3
UgwOWaZ08XEfg4TOBxh4AaABAg,Shabreen Taj,nice video  kabita ni  i will try this,3
UgwP0sa3jClH6h1t_jt4AaABAg,Kusum Rawat,Very tasty recipe,2
Ugy02T9duF34ybhKkT94AaABAg,Atul Shukla,aj apka masla chola wala video dekh.Bilkul apke bayeye huye ko follow keya.itna testy bana ki puchhiye mat.Thanku so much di,5
UgysiHz_bwQd4Te1Eml4AaABAg,antonia,Delicious!,2
UgyLhUxH-MVB8dz4T9h4AaABAg,Amir Khan,Osme,3
UgyA4cdh5VABMoV4s0J4AaABAg,muskan very nice,Very nice recipe,2
Ugx6uR2lk0i2ZOEAxrV4AaABAg,Harish Shukla,very nice,3
UgyaxRG1oc8EAEudjjt4AaABAg,shaikh tanveer,very nice.,3
UgyhXIecJpUQbD-a1jp4AaABAg,Farhan Malik,wow so yummy,5
UgxWcDuKR9d4BlxH4n54AaABAg,Reshma Shetty,Thank u kabitaji. Receipe was    good .easy and quick,5
Ugzdzoa31W2UIX1A01R4AaABAg,Pocha Das,very good,3
UgyGiDE6NmGnwpO0Wb54AaABAg,Sandhya Devi,Very nice and tasty. Procedure also very simple. Thank you very much. My kids liked very much.,5
UgwZPxH_DvXDXPNE_Wh4AaABAg,Rafiq Khokhar,Nyc one😋,3
UgzEj4OOmZJgsF8-lNN4AaABAg,Manisukhi sharma,Thanku mam,1
UgwdWEDID6DQ5JsIOZN4AaABAg,Salwa Sami,wil try..thnku mam..,1
Ugz_RKiW3GBLVImEqIB4AaABAg,Dilshad Hussain,Very nice  mam,3
Ugzzfq3EDnpMi6AGr1t4AaABAg,shweta bapat,"Chhole turned out very tasty with your recipe, thanks! May I please know the reason for grinding onions and tomatoes separately? Why not onion, tomato, garlic and ginger together? I know there must be some logic, request you to enlighten us. Thank you.",5
UgxZWR2OiNLKMmCQf1R4AaABAg,Nayer Sultana,Nyc yaar,3
UgxkSzXSa27LQ8FQA4Z4AaABAg,Upendra Yadav,nice video,3
UgyorVEXdM0rV_J2SiF4AaABAg,Jagmeet Singh,nice,3
Ugzmnh0hcdvryPFxtGt4AaABAg,Momtaz Sk,it's so testy yr,2
UgyryvTAxRtjryYN3qF4AaABAg,abstractheory,"This was a lovely video.  My wife, and I can't wait to try the recipe.  Thanks from California!  Dhyanyavaad!  :)",5
UgxSCI_iWh09BVJlxet4AaABAg,Karan Bk,nice mam,3
Ugz61C-2kHl4aoz6AqF4AaABAg,Susankar Roy,"kaibita ji , i really like your recipe`s :) :)",4
UgyZYYWRozY2jgrkjF54AaABAg,Anu bhamra,Nice video,3
Ugwmh1n1YmEHuwpfYFR4AaABAg,shaikh ji,Kabita ji app bahuot cute hai,4
UgxNNr21_9eoIUnt8tR4AaABAg,Janvi Singh,testy mam nice,5
UgzNW4oPZjjbJmMd-Jp4AaABAg,Bishal bishal,thanku ji aaf bohut aacha toreka dy ta ho,1
Ugy4ntW-SROd9mporQV4AaABAg,vinay Yadav,thanks,1
UgxPZrT-fi44y0bYpVN4AaABAg,Ely,Tried this last night very good recipie,2
UgxujEk1fbd8mqINSax4AaABAg,Nikita Bhadhoria,NYC cooking tips,4
Ugw8Ls5anNsbJGeckl14AaABAg,anup kumar,you are just awesome,4
UgxcGKRVDZSyfk2ZPaN4AaABAg,ZIYAUL HAQ KHATRI KHANDWA,Nice,3
Ugxbz8UuTSsPjBuO9aZ4AaABAg,ZIYAUL HAQ KHATRI KHANDWA,Thanks  mem,1
Ugyw_XHWbWLBfnsQx6Z4AaABAg,Rahila,OK mai try krungi chikn msala dal kr thnx,1
UgwBl1ZLtJ1ZqcdfX354AaABAg,Ashi Soni Ashi Soni,nice video mam,3
Ugw3PqQ5U1nykMzjoGh4AaABAg,ZIYAUL HAQ KHATRI KHANDWA,nice,3
UgyIXMRBaoIb4jckxHt4AaABAg,sushmita Shrestha,Thank you Kabita Ma'am.😊,1
UgyAE44hbY9DFuETitR4AaABAg,HARPREET KAUR,I will try...thanks this recipe..??,1
UgxoOkT7rpsnyBfie4h4AaABAg,Gani Mondal,nice,3
UgxE--DnjJdwhcDMncp4AaABAg,Manzoor Malik,nic,3
UgwdMBY3K8nQjLbQZox4AaABAg,Kajal P,Nice kabita,3
UgxyMNLc6jf_tQ4RkA94AaABAg,Mamta Gehlot,very nice recipe,2
UgwEGUJFSGrpo9_nS3p4AaABAg,Mehek Khan,Yummy  ..,2
UgzuESqHfqN2b4QSVpR4AaABAg,MERAY DESH KI DHARTI,Huma apki respy bahut achi lagi,2
Ugz9fyCTs8odOP59xFJ4AaABAg,Pooja Maurya,"Hey, it's too yummy dear I love it... Thanks",5
UgxIeaSGqHS8kVUo1S54AaABAg,Sandhya Shiva,"super recipe, please lunch box recipe show me",2
UgwVJeKwTG_uWVMC4HR4AaABAg,Sulochana Barange,Oh  my god  it  was  super  tasty,2
Ugzdep6uC8iqrj11ndZ4AaABAg,Kusum shrestha,Thank you for tasty reciep kabita mam. Lovely greetings to your lovely son 😍,5
UgytO1NZBep1lheoFTJ4AaABAg,Naresh Parpala,Kavita ji meri bahu aapki bohat badi fan hai usko aapki saare recipe achchi lagti hai,4
UgxEAGZwNNfJgpFM9Hd4AaABAg,Vijay Goutham,ilove ur dishess,4
UgwP5c0Cy3IeOp60W3F4AaABAg,Arun Nishad,Nice recipe,2
UgxVkdPPiwps1pnfpAt4AaABAg,ѕυиιl gυρтα,Wow nice video,3
